moisture,pH,EC,nitrogen,phosphorus,potassium,soilTemperature,airTemperature,airHumidity,soilHealth
59.35,5.75,0.74,42.28,15.97,36.01,32.54,35.5,84.81,Moderate
70.21,7.67,2.19,48.39,12.26,36.24,29.77,32.41,86.4,Moderate
57.14,6.61,1.5,64.05,55.19,67.64,27.67,29.18,68.12,Healthy
87.49,8.2,2.86,19.53,11.96,15.69,34.17,35.47,94.82,Needs Attention
31.58,5.29,0.72,25.13,30.87,48.36,36.86,35.63,44.51,Moderate
36.11,6.61,1.31,67.44,39.53,53.23,24.44,20.61,54.03,Healthy
74.54,7.48,2.51,26.01,28.76,36.87,32.69,33.18,100.0,Moderate
14.44,4.73,0.45,14.64,12.81,19.78,18.33,17.8,97.59,Needs Attention
88.96,5.28,2.62,15.01,14.76,35.81,14.86,19.98,96.99,Needs Attention
66.4,8.26,2.24,40.55,23.12,40.85,29.16,32.02,68.03,Moderate
75.8,5.69,2.38,35.67,13.96,30.1,29.41,34.05,46.35,Moderate
31.06,7.35,1.4,73.14,46.36,44.06,18.25,25.61,71.66,Healthy
58.95,6.55,1.83,69.15,30.06,67.95,21.53,24.94,78.15,Healthy
59.19,7.14,1.18,68.8,45.51,48.55,22.44,31.29,85.76,Healthy
34.69,7.63,1.94,72.43,34.37,46.99,25.5,24.32,63.1,Healthy
8.06,8.55,0.53,19.61,13.98,22.51,34.78,37.61,93.56,Needs Attention
65.04,6.6,1.79,51.15,46.48,69.84,23.66,25.0,68.14,Healthy
56.36,7.41,2.6,28.23,27.54,25.88,31.95,31.81,54.43,Moderate
33.88,7.32,0.66,36.63,16.29,19.28,29.13,34.97,41.45,Moderate
76.77,8.35,0.56,26.33,9.49,15.3,36.06,33.77,34.78,Needs Attention
44.88,5.47,0.85,42.46,22.55,26.76,29.45,31.03,84.04,Moderate
51.49,7.07,1.51,58.06,35.21,48.39,23.34,27.03,54.97,Healthy
90.99,4.66,2.73,11.49,5.6,19.32,18.77,15.19,96.27,Needs Attention
58.27,7.39,1.47,51.73,53.46,45.73,25.32,25.72,74.42,Healthy
31.76,7.07,1.75,40.5,49.66,56.01,21.74,26.37,65.65,Healthy
13.97,4.84,2.78,9.48,15.41,21.9,15.92,18.58,29.5,Needs Attention
68.01,6.54,0.97,27.03,23.32,22.94,34.22,36.15,56.64,Moderate
78.44,5.38,2.14,45.41,18.8,19.97,32.71,32.37,52.52,Moderate
57.03,6.76,1.23,57.36,28.72,47.11,21.73,26.86,60.58,Healthy
61.21,7.91,0.99,32.6,23.08,40.8,30.93,36.13,54.67,Moderate
50.71,7.12,1.1,58.76,50.78,61.77,28.09,25.23,80.25,Healthy
17.74,5.19,0.33,19.2,10.57,16.81,17.68,38.34,24.71,Needs Attention
58.08,6.38,1.48,61.35,27.62,54.19,25.14,26.62,60.47,Healthy
5.63,8.17,0.38,28.26,15.38,15.12,15.04,37.04,29.14,Needs Attention
79.64,5.87,0.44,31.41,31.27,34.69,37.04,34.44,89.24,Moderate
69.86,7.65,0.95,26.97,22.95,29.99,26.24,35.36,79.15,Moderate
35.97,7.11,1.55,44.17,37.08,44.08,26.19,25.89,71.35,Healthy
76.01,5.65,2.79,32.27,18.05,30.16,33.29,25.29,27.2,Moderate
7.97,8.41,2.99,13.22,11.25,13.39,35.31,36.75,33.22,Needs Attention
69.79,5.91,2.5,34.97,12.28,28.63,28.83,36.11,87.96,Moderate
42.19,7.79,0.72,29.34,18.25,43.01,33.35,35.32,41.8,Moderate
65.74,5.9,0.67,39.31,24.14,34.47,29.84,31.4,94.11,Moderate
33.65,8.05,0.75,29.51,23.63,40.74,28.99,32.8,100.0,Moderate
27.05,5.87,2.14,30.87,14.24,26.66,32.85,31.96,55.27,Moderate
48.27,6.95,1.07,48.51,42.11,52.16,26.34,30.53,82.99,Healthy
38.69,5.49,0.5,21.03,9.5,22.59,30.69,37.78,34.39,Moderate
53.16,6.61,1.17,60.5,40.55,61.24,24.15,27.48,74.59,Healthy
36.34,6.74,1.61,66.36,40.87,61.56,26.33,30.34,80.86,Healthy
87.27,5.08,2.74,27.07,10.74,24.08,15.93,18.53,94.41,Needs Attention
49.69,6.89,1.4,54.39,44.2,38.19,27.98,27.32,67.05,Healthy
36.63,6.47,1.73,61.48,37.04,52.61,23.84,29.36,75.04,Healthy
15.31,8.36,2.13,32.01,20.49,22.62,32.09,37.93,46.61,Moderate
53.41,6.43,1.65,41.21,37.44,40.58,22.36,32.78,58.76,Healthy
53.9,6.54,1.42,55.42,46.4,43.21,25.37,27.9,64.36,Healthy
68.22,7.56,0.79,37.44,23.19,22.41,34.65,34.24,79.84,Moderate
30.41,7.81,2.19,35.62,26.97,34.87,35.05,28.88,62.53,Moderate
70.34,7.82,0.72,50.42,20.69,43.65,30.85,30.54,83.51,Moderate
46.52,6.86,2.08,64.86,50.76,57.11,24.69,28.58,76.3,Healthy
61.46,6.27,0.59,30.94,6.37,30.53,36.12,31.03,40.43,Moderate
56.57,7.32,1.5,42.41,45.06,49.02,23.7,27.32,77.03,Healthy
72.98,7.98,2.09,26.29,17.48,31.8,30.84,37.34,94.05,Moderate
89.16,5.13,0.48,16.19,11.41,14.02,32.2,20.34,96.61,Needs Attention
75.29,7.87,0.64,26.77,26.02,38.56,33.84,36.96,81.12,Moderate
90.47,4.96,2.68,24.32,7.05,22.27,37.54,39.6,25.69,Needs Attention
55.62,6.51,1.41,46.26,28.87,52.81,27.9,27.3,89.17,Healthy
84.76,4.6,0.51,19.31,11.66,9.37,36.84,21.8,37.07,Needs Attention
18.98,8.61,2.85,19.17,14.16,26.45,36.93,18.61,33.63,Needs Attention
54.93,6.68,1.47,44.42,36.58,37.42,23.76,29.04,76.08,Healthy
55.34,6.63,1.46,73.25,34.61,61.27,25.64,26.42,75.31,Healthy
55.65,7.52,1.72,57.68,30.93,38.38,23.47,24.94,65.52,Healthy
40.37,7.0,1.35,45.73,36.97,61.81,29.94,26.83,76.41,Healthy
93.01,4.82,2.69,16.01,12.1,24.28,34.29,18.93,99.28,Needs Attention
50.62,7.07,1.55,68.77,48.35,54.09,25.44,30.33,62.0,Healthy
47.73,7.33,1.42,51.03,45.49,42.76,26.06,27.76,68.37,Healthy
91.36,5.17,2.6,22.13,21.8,17.45,35.32,20.38,91.11,Needs Attention
30.01,5.64,0.48,28.62,27.85,41.09,30.07,29.67,45.49,Moderate
92.01,8.14,2.48,19.93,7.43,10.42,33.74,18.57,95.02,Needs Attention
79.55,4.88,2.98,9.24,12.17,25.4,17.58,35.36,30.46,Needs Attention
39.93,6.62,1.43,60.22,36.31,36.24,21.48,23.84,48.17,Healthy
90.41,5.79,1.55,54.15,15.99,23.93,30.64,36.46,99.48,Moderate
55.94,7.04,1.69,51.92,49.43,47.06,26.13,25.47,69.98,Healthy
7.51,5.08,0.25,21.85,9.66,20.1,34.34,34.17,22.01,Needs Attention
58.2,6.65,1.16,60.16,46.67,53.82,28.01,26.19,60.14,Healthy
89.55,8.87,0.47,17.94,5.67,19.29,36.17,16.87,98.04,Needs Attention
54.94,6.52,1.49,64.16,35.75,41.83,25.41,26.6,73.23,Healthy
37.49,6.53,1.44,53.04,45.14,62.89,25.2,28.68,74.45,Healthy
54.11,5.94,1.16,34.57,21.74,39.79,31.16,33.94,44.53,Moderate
50.83,6.45,1.68,52.89,44.49,59.62,26.97,30.02,80.73,Healthy
39.17,6.08,2.29,31.67,22.24,26.81,31.13,38.28,81.41,Moderate
92.59,5.07,2.68,13.7,10.83,26.4,16.34,18.46,92.72,Needs Attention
78.45,5.38,0.98,30.53,17.32,33.05,27.82,35.75,47.59,Moderate
6.91,8.43,2.6,19.3,19.84,12.88,15.43,20.59,32.92,Needs Attention
7.36,5.01,0.39,12.41,10.97,15.84,35.31,35.89,40.79,Needs Attention
83.85,8.78,0.7,23.65,8.38,14.02,17.25,35.7,93.78,Needs Attention
73.74,6.31,1.07,57.7,22.67,28.69,32.44,31.71,75.91,Moderate
89.79,8.28,2.7,17.33,16.94,16.23,13.52,22.67,35.81,Needs Attention
40.72,5.28,1.2,28.47,19.71,18.08,31.34,36.17,44.24,Moderate
84.85,8.76,2.86,33.46,3.23,20.26,15.98,19.57,99.5,Needs Attention
54.75,7.02,1.43,63.29,45.97,54.01,24.14,22.66,77.39,Healthy
49.4,6.29,1.25,75.11,52.26,57.96,20.59,27.92,75.45,Healthy
29.08,8.21,1.08,36.12,13.92,38.12,27.25,25.21,91.1,Moderate
74.35,4.62,0.63,23.35,17.61,11.35,11.28,20.71,32.99,Needs Attention
49.01,6.91,1.68,56.96,34.58,28.72,23.53,24.95,61.71,Healthy
43.84,6.51,1.54,44.36,48.74,47.98,25.85,27.62,83.29,Healthy
65.89,6.7,0.94,56.57,38.07,56.02,19.51,27.97,68.21,Healthy
61.88,8.02,0.8,54.65,19.26,28.06,33.13,32.65,84.86,Moderate
43.45,6.93,1.33,59.56,51.44,58.55,23.33,26.6,76.78,Healthy
1.71,4.84,2.62,24.2,11.29,20.04,34.85,19.33,31.59,Needs Attention
58.47,7.03,1.68,70.67,59.32,35.15,26.0,19.26,80.56,Healthy
29.14,5.68,1.01,31.31,28.26,37.86,32.65,33.18,37.47,Moderate
32.11,7.0,1.2,57.46,29.53,60.53,23.7,30.48,62.73,Healthy
72.25,7.71,2.95,31.85,13.27,26.89,32.17,32.32,42.01,Moderate
54.81,6.86,1.46,58.63,38.6,60.53,29.73,27.88,83.54,Healthy
28.59,5.58,2.39,28.64,25.03,31.34,34.44,36.63,93.35,Moderate
89.41,4.99,2.96,11.46,15.67,11.85,17.15,18.57,37.87,Needs Attention
76.4,7.32,2.69,13.39,25.28,18.72,31.94,34.2,89.47,Moderate
48.78,6.79,1.63,81.16,44.88,60.11,24.98,32.7,58.81,Healthy
87.47,5.07,0.4,25.51,11.4,28.66,32.8,19.11,92.24,Needs Attention
60.42,6.78,0.71,53.69,52.52,48.75,19.71,28.35,76.72,Healthy
20.15,5.85,0.77,39.52,22.76,31.9,29.54,33.92,42.59,Moderate
48.97,6.21,1.36,52.95,42.57,49.88,26.21,27.3,64.43,Healthy
66.4,5.65,1.09,36.05,27.42,40.19,31.27,34.1,27.85,Moderate
55.93,6.57,1.13,75.16,43.96,60.96,26.02,29.82,75.93,Healthy
23.13,8.92,2.87,17.94,14.88,20.91,34.75,37.55,96.51,Needs Attention
55.96,6.07,2.26,47.61,54.93,47.54,21.43,25.65,66.12,Healthy
27.65,8.31,1.37,32.81,22.95,27.55,32.61,42.69,53.93,Moderate
53.81,6.69,1.24,53.28,42.09,44.94,26.86,28.29,82.29,Healthy
74.07,5.27,1.93,47.76,18.59,43.23,30.37,31.81,40.18,Moderate
90.98,4.91,2.73,27.03,7.21,14.54,14.2,17.26,29.27,Needs Attention
39.06,5.93,1.07,17.63,11.49,25.11,31.68,34.97,95.82,Moderate
14.46,9.16,2.66,13.91,7.65,24.79,35.97,35.62,29.6,Needs Attention
47.09,6.63,1.49,72.8,46.23,42.81,22.43,24.24,70.95,Healthy
89.7,8.5,0.51,19.73,10.33,19.16,15.17,18.86,28.6,Needs Attention
27.43,5.69,0.88,36.39,19.37,38.23,35.22,36.42,93.29,Moderate
42.71,6.73,1.58,60.31,33.21,49.63,28.28,28.63,70.54,Healthy
31.22,7.0,2.15,40.7,25.0,16.53,29.3,31.98,47.62,Moderate
48.54,7.36,1.32,60.27,53.16,54.92,27.45,28.83,81.47,Healthy
19.1,5.68,2.17,44.95,24.12,31.0,35.37,36.44,93.84,Moderate
38.08,5.71,0.94,39.13,13.93,32.89,31.37,32.95,40.62,Moderate
62.07,6.18,1.54,45.06,37.63,33.15,20.56,24.44,67.09,Healthy
14.12,4.8,0.61,16.68,8.45,21.86,14.79,33.41,95.76,Needs Attention
55.55,5.51,0.65,26.21,24.77,33.29,36.26,36.34,40.31,Moderate
59.86,7.2,1.07,68.01,40.9,71.0,32.96,26.41,69.26,Healthy
40.78,6.73,1.92,60.33,42.78,55.86,30.41,25.68,86.09,Healthy
40.67,6.49,1.4,48.12,44.59,65.51,26.6,30.07,59.58,Healthy
60.29,7.11,1.67,60.07,58.16,47.99,20.46,26.2,72.52,Healthy
31.02,7.4,0.8,21.34,16.73,17.79,33.63,31.4,52.94,Moderate
80.82,5.4,2.57,33.62,11.35,29.37,29.92,34.9,77.01,Moderate
46.91,7.34,1.47,63.86,39.86,46.02,23.28,30.24,78.73,Healthy
52.98,6.75,1.64,59.25,40.36,52.31,21.73,21.46,64.03,Healthy
53.87,6.72,1.24,61.78,39.69,70.42,26.47,25.21,78.56,Healthy
13.6,8.42,2.91,22.27,11.65,10.43,35.2,37.94,26.54,Needs Attention
11.48,4.42,0.59,14.55,7.66,19.2,38.09,37.12,28.2,Needs Attention
35.18,5.23,2.24,40.26,31.78,30.79,37.7,34.58,41.07,Moderate
80.41,8.08,1.95,27.62,25.64,24.77,28.18,31.29,42.38,Moderate
36.07,7.57,1.47,60.04,39.75,43.72,23.73,27.27,70.23,Healthy
60.8,5.36,2.59,46.06,15.02,44.68,35.2,29.93,33.39,Moderate
58.62,7.06,1.65,51.42,31.11,49.18,25.69,23.14,77.25,Healthy
49.91,6.83,2.02,58.84,48.67,74.88,28.79,27.47,82.33,Healthy
28.0,7.7,2.54,43.84,18.29,23.34,31.47,34.29,91.36,Moderate
61.04,6.82,1.32,68.39,34.29,43.83,24.39,26.02,72.15,Healthy
91.78,4.75,2.73,25.77,11.79,15.32,14.58,36.6,95.18,Needs Attention
0.0,8.32,0.29,18.85,20.51,12.79,32.5,20.5,39.77,Needs Attention
26.0,6.2,2.19,20.48,24.77,14.32,28.62,35.03,42.93,Moderate
85.03,8.14,2.68,26.46,13.91,16.23,35.58,33.59,34.97,Needs Attention
64.9,7.65,1.97,24.42,28.74,30.61,34.69,34.1,85.88,Moderate
51.56,6.8,1.1,72.26,46.68,41.79,25.16,26.59,74.37,Healthy
28.82,5.84,2.42,26.36,25.96,21.72,31.55,33.72,45.06,Moderate
60.16,7.11,1.38,45.25,46.67,79.55,23.91,23.39,83.18,Healthy
77.29,8.03,2.31,21.62,14.25,33.75,34.49,35.26,47.62,Moderate
51.22,6.45,1.71,49.14,45.65,64.99,20.67,25.78,67.51,Healthy
40.45,6.76,1.57,68.92,40.01,63.76,23.46,28.63,75.73,Healthy
14.65,4.99,0.62,9.41,9.35,22.25,33.6,16.26,31.97,Needs Attention
33.77,8.12,2.15,34.86,27.26,14.06,31.12,35.71,80.12,Moderate
70.29,7.12,1.7,25.06,9.6,17.81,33.07,33.44,78.79,Moderate
56.28,6.93,1.48,64.42,42.06,57.99,26.84,25.67,64.03,Healthy
15.36,4.74,2.86,30.37,3.82,10.84,36.26,36.02,93.03,Needs Attention
65.14,5.91,0.74,37.86,17.35,31.83,28.73,31.87,43.98,Moderate
43.1,6.66,1.29,62.61,24.82,66.37,25.83,28.77,50.73,Healthy
59.31,6.85,1.32,48.28,36.75,53.93,26.74,27.85,76.09,Healthy
44.08,6.67,1.16,62.84,36.91,45.28,25.75,23.57,78.93,Healthy
14.93,8.38,0.63,16.49,8.0,24.44,17.55,36.82,32.6,Needs Attention
85.22,4.9,2.58,21.51,15.75,17.27,34.89,19.24,93.77,Needs Attention
26.99,8.47,1.24,30.12,15.51,41.56,31.82,33.84,84.8,Moderate
55.9,7.27,1.85,60.0,43.99,54.43,28.31,23.29,66.02,Healthy
64.05,5.99,1.05,38.91,18.18,43.51,28.34,38.15,30.49,Moderate
46.29,8.1,2.16,33.26,26.34,30.6,32.88,34.79,85.16,Moderate
40.26,6.56,1.32,61.86,25.35,51.95,21.96,25.46,84.45,Healthy
58.17,6.68,1.48,60.96,37.28,61.16,26.12,28.55,58.37,Healthy
32.71,6.04,1.0,33.98,15.95,30.89,30.76,33.5,51.18,Moderate
67.7,7.37,2.15,30.26,31.63,40.78,31.24,31.46,50.42,Moderate
70.66,7.78,1.26,35.28,19.16,21.99,37.35,34.19,78.4,Moderate
54.21,7.41,1.3,48.12,40.08,43.49,20.41,30.19,72.72,Healthy
34.18,5.37,0.98,34.24,17.11,41.4,29.88,26.54,44.32,Moderate
50.72,6.99,1.17,64.25,40.67,34.27,26.06,26.2,61.87,Healthy
42.47,6.75,1.46,51.49,47.02,55.84,17.87,27.33,78.8,Healthy
24.39,7.68,0.7,18.45,23.65,37.94,29.97,32.37,81.62,Moderate
40.41,5.71,0.75,38.49,19.11,33.8,34.6,29.78,44.69,Moderate
65.12,7.82,1.95,45.39,28.18,28.55,33.6,34.56,35.59,Moderate
10.5,4.74,2.85,22.52,4.01,24.64,37.03,19.2,96.03,Needs Attention
38.59,6.38,1.2,57.54,51.1,65.84,23.28,20.29,61.5,Healthy
57.49,6.71,0.99,66.0,43.18,53.5,21.56,24.5,65.56,Healthy
25.76,6.04,2.25,21.16,33.73,31.47,32.78,32.24,53.26,Moderate
89.62,4.93,2.99,19.0,13.56,24.42,16.19,21.5,20.0,Needs Attention
62.58,8.22,1.91,39.94,13.72,44.38,28.77,33.28,85.73,Moderate
30.05,8.41,0.65,47.44,20.72,37.19,30.47,34.23,47.26,Moderate
40.13,6.61,1.61,61.46,31.11,53.06,25.15,27.66,63.12,Healthy
49.9,6.42,1.53,50.07,32.37,83.93,29.35,27.43,79.66,Healthy
22.78,6.38,0.87,27.35,23.51,44.72,32.64,36.66,37.82,Moderate
49.54,6.53,1.87,66.95,35.81,40.32,25.19,25.52,68.24,Healthy
65.83,8.05,0.4,41.79,17.77,27.54,29.56,36.87,40.71,Moderate
48.13,6.34,1.44,58.97,39.45,48.39,28.63,29.82,71.13,Healthy
69.73,5.14,1.17,45.71,25.07,47.37,31.02,36.25,66.0,Moderate
50.88,6.27,1.72,57.08,35.43,63.61,21.92,24.76,55.54,Healthy
51.09,7.01,1.27,57.85,39.2,58.79,31.19,24.8,72.71,Healthy
76.73,8.02,1.11,27.69,12.71,29.82,33.03,31.97,85.08,Moderate
50.34,6.54,1.23,42.13,49.52,48.69,20.24,30.7,72.85,Healthy
63.94,5.7,2.32,29.4,17.05,24.97,37.0,34.17,30.22,Moderate
54.06,6.26,1.33,47.6,43.08,41.75,24.7,26.51,77.4,Healthy
35.36,6.71,1.4,60.72,34.8,70.86,24.9,27.7,73.78,Healthy
81.44,5.07,2.46,15.48,15.67,23.97,17.15,16.01,100.0,Needs Attention
77.21,4.93,0.22,35.43,26.15,40.89,30.44,34.4,79.77,Moderate
26.17,5.14,0.81,41.68,7.17,37.86,35.34,35.1,51.06,Moderate
9.66,4.92,0.37,22.64,7.67,8.73,32.34,36.26,27.42,Needs Attention
65.46,5.72,1.9,31.54,25.13,29.54,26.13,30.91,55.53,Moderate
48.51,7.38,1.94,66.37,40.95,38.38,25.05,24.63,86.67,Healthy
52.84,7.03,0.91,60.56,43.9,53.69,23.49,31.26,84.1,Healthy
80.88,7.79,1.01,14.03,25.18,26.35,34.25,35.02,46.88,Moderate
37.32,5.75,2.28,38.87,23.43,37.74,27.93,33.67,89.94,Moderate
51.43,6.73,1.8,52.85,35.51,45.01,29.24,25.07,83.67,Healthy
11.75,8.47,2.83,17.31,9.49,20.8,13.66,17.7,91.98,Needs Attention
45.83,6.85,1.56,62.7,53.8,56.17,23.61,28.28,68.13,Healthy
24.11,5.74,1.13,32.56,32.52,32.93,32.17,32.77,45.23,Moderate
72.26,5.66,0.75,45.51,23.81,19.65,37.92,30.87,37.74,Moderate
13.82,8.32,2.77,16.6,13.04,22.41,33.19,18.33,26.9,Needs Attention
40.99,6.91,1.53,48.16,46.41,67.31,30.01,28.23,54.9,Healthy
25.68,7.94,2.1,39.03,13.93,25.78,33.72,32.99,46.94,Moderate
33.32,6.9,1.46,55.34,39.93,45.37,26.13,23.06,74.95,Healthy
32.91,8.89,0.97,43.11,31.14,36.49,34.89,35.16,53.06,Moderate
82.0,8.51,0.32,33.28,17.77,11.97,35.51,37.57,35.98,Needs Attention
57.54,7.02,1.41,58.76,39.12,49.92,23.65,26.64,68.35,Healthy
16.79,8.43,2.79,27.56,14.25,12.94,14.29,19.89,93.12,Needs Attention
87.15,8.17,2.91,29.68,9.71,11.59,16.51,19.38,95.06,Needs Attention
12.0,8.58,2.91,8.98,9.89,22.18,38.24,18.87,29.09,Needs Attention
43.43,6.03,1.65,52.63,25.93,50.41,27.58,23.21,93.02,Healthy
40.89,6.98,1.51,68.3,32.91,51.08,21.28,25.52,58.99,Healthy
87.72,5.24,0.21,21.32,12.69,25.37,15.53,21.49,95.05,Needs Attention
33.7,5.75,1.09,41.54,25.97,24.33,28.67,34.19,52.28,Moderate
66.02,6.06,0.71,39.2,12.76,30.34,31.66,35.57,43.88,Moderate
58.32,8.12,1.07,39.81,24.09,37.77,31.07,35.3,100.0,Moderate
35.69,6.05,1.09,26.94,23.24,22.61,35.02,31.86,85.95,Moderate
86.98,4.9,2.81,8.81,9.02,8.88,16.49,19.51,27.65,Needs Attention
53.07,6.7,1.29,47.91,34.38,46.36,22.63,29.02,84.31,Healthy
83.31,8.63,2.63,21.85,11.03,19.52,34.99,21.79,32.01,Needs Attention
42.84,5.91,2.31,30.1,19.11,26.33,30.49,31.9,82.7,Moderate
78.15,7.7,1.23,40.82,14.42,24.2,28.89,35.13,85.92,Moderate
47.48,6.93,1.33,75.83,53.04,43.84,24.09,24.75,70.24,Healthy
41.12,5.57,0.67,31.86,23.77,33.66,31.17,32.77,82.49,Moderate
69.99,5.55,0.72,23.28,28.18,24.79,34.73,33.0,85.02,Moderate
17.64,5.4,2.89,28.32,14.54,28.62,17.16,19.6,35.09,Needs Attention
85.96,8.26,2.86,33.06,9.43,12.79,36.88,37.97,30.52,Needs Attention
20.33,5.68,1.03,43.23,5.02,24.4,31.72,35.84,39.18,Moderate
96.18,5.14,0.52,15.69,10.45,18.44,17.29,19.0,98.48,Needs Attention
48.41,7.05,1.35,35.14,38.2,53.97,24.88,27.5,67.44,Healthy
45.65,6.45,1.76,33.49,40.89,57.28,22.09,26.3,68.92,Healthy
37.7,6.24,1.21,70.33,37.5,52.31,22.11,28.9,88.88,Healthy
52.08,7.1,1.87,62.81,37.08,43.79,23.31,22.2,69.73,Healthy
66.04,7.64,0.48,30.0,24.41,27.69,32.54,38.05,44.52,Moderate
38.3,5.69,0.97,47.78,25.12,33.46,30.57,30.14,48.89,Moderate
67.21,5.98,2.45,34.75,28.69,47.42,30.11,32.85,47.66,Moderate
56.77,6.73,1.2,69.84,39.08,45.74,20.26,28.46,68.53,Healthy
86.83,8.85,0.43,20.88,8.61,23.62,16.41,16.46,27.09,Needs Attention
6.98,8.23,2.99,16.31,5.76,23.69,34.2,35.89,94.78,Needs Attention
10.64,8.25,2.69,23.42,17.68,19.25,33.0,19.5,30.21,Needs Attention
81.84,8.31,0.45,13.91,18.49,15.53,40.01,19.48,96.13,Needs Attention
48.85,7.61,1.65,71.06,50.68,52.02,23.28,26.65,63.12,Healthy
5.71,8.3,0.19,13.12,5.14,9.37,34.52,16.58,41.11,Needs Attention
56.4,6.77,1.46,58.74,39.76,43.34,20.71,21.83,74.69,Healthy
11.13,4.7,0.51,25.38,14.87,19.58,35.77,36.38,97.92,Needs Attention
46.15,6.04,0.66,45.32,24.52,26.41,32.17,35.36,87.11,Moderate
50.58,7.2,1.63,50.77,26.47,43.79,27.95,27.88,77.38,Healthy
49.73,6.92,1.19,38.33,41.37,57.26,27.02,25.92,78.98,Healthy
73.38,7.74,1.22,26.6,16.96,21.97,28.29,34.77,96.98,Moderate
87.69,8.17,0.4,25.25,11.17,11.15,15.26,16.55,27.2,Needs Attention
14.14,5.06,2.88,14.46,11.07,20.28,18.44,38.04,22.65,Needs Attention
45.87,6.94,1.36,58.23,40.29,46.77,28.72,23.92,78.33,Healthy
24.33,6.12,1.22,44.18,20.4,18.44,31.43,35.32,92.44,Moderate
6.56,4.58,2.82,21.76,7.09,18.62,34.34,22.35,39.27,Needs Attention
88.01,8.74,2.59,23.87,7.85,22.24,33.55,36.08,31.35,Needs Attention
51.38,6.79,1.47,45.14,56.21,66.65,24.83,22.44,86.26,Healthy
12.76,5.05,0.52,20.06,14.36,17.24,16.76,37.57,29.33,Needs Attention
12.28,4.78,2.65,5.94,9.57,20.38,13.28,14.52,97.3,Needs Attention
49.81,6.61,1.18,46.68,42.78,51.46,23.46,28.99,70.2,Healthy
79.92,8.4,2.05,33.21,20.83,30.87,28.1,35.02,85.43,Moderate
73.43,5.96,2.68,29.13,29.32,30.3,27.98,36.1,51.81,Moderate
56.44,7.09,1.36,57.7,53.39,37.15,26.09,28.59,69.33,Healthy
12.55,5.43,0.44,17.0,14.16,22.39,17.19,19.54,30.01,Needs Attention
67.34,5.46,2.15,32.37,15.98,25.91,34.69,32.67,38.61,Moderate
55.19,7.82,1.72,39.26,28.06,24.64,31.54,32.76,91.45,Moderate
31.23,8.43,0.63,26.05,35.93,29.7,30.31,32.67,41.67,Moderate
30.35,8.17,2.23,27.41,30.32,36.16,33.96,32.3,87.21,Moderate
46.53,6.74,1.44,74.88,17.33,42.43,24.51,23.74,69.68,Healthy
64.51,5.45,2.3,34.62,14.33,30.78,29.14,35.61,87.83,Moderate
13.55,6.01,0.67,36.04,23.73,31.68,32.29,34.09,93.18,Moderate
68.35,5.6,0.8,20.02,13.11,39.68,31.66,35.05,44.37,Moderate
49.71,6.92,1.27,32.93,39.68,40.46,26.11,21.36,65.35,Healthy
59.47,6.61,1.7,71.3,54.27,57.02,24.89,25.58,58.87,Healthy
34.25,8.02,0.4,31.14,20.43,40.79,30.73,34.66,96.1,Moderate
50.54,6.53,1.93,60.52,41.12,53.17,27.77,26.93,67.71,Healthy
48.55,6.77,1.57,60.72,39.85,55.27,25.04,26.37,68.12,Healthy
8.03,5.2,0.25,12.24,16.72,22.82,32.46,34.35,30.35,Needs Attention
18.09,5.29,2.59,23.39,12.85,28.36,20.11,17.64,97.41,Needs Attention
17.83,5.41,0.5,28.07,13.89,23.34,34.44,20.53,97.91,Needs Attention
10.68,4.77,0.6,21.86,5.64,9.8,37.58,37.16,29.72,Needs Attention
56.78,7.24,1.51,70.54,33.21,53.63,25.22,31.15,74.87,Healthy
42.47,7.18,1.43,62.87,50.37,39.85,25.66,27.4,73.49,Healthy
33.7,7.26,1.17,38.07,26.29,36.1,32.01,29.8,93.56,Moderate
71.65,5.13,1.96,33.7,29.82,25.19,31.75,34.6,47.7,Moderate
93.24,4.79,0.55,13.33,16.05,25.66,34.1,18.54,24.31,Needs Attention
57.64,5.81,1.66,66.76,58.61,49.5,23.2,27.36,77.04,Healthy
34.74,5.49,2.11,34.43,24.88,22.97,29.5,36.17,53.96,Moderate
21.14,6.11,1.04,51.22,23.41,39.87,30.57,30.11,87.12,Moderate
91.81,8.47,0.64,28.71,11.5,20.33,17.55,16.75,93.13,Needs Attention
57.02,7.42,1.81,59.26,43.85,55.31,23.11,24.12,74.23,Healthy
13.29,4.8,2.56,25.21,17.86,22.35,32.89,18.31,94.75,Needs Attention
28.72,5.44,0.83,29.93,26.18,36.39,32.66,35.22,61.45,Moderate
57.88,6.3,1.23,55.54,47.93,39.02,24.33,26.37,57.83,Healthy
42.92,8.33,2.44,34.42,13.64,29.54,31.21,33.74,86.0,Moderate
54.0,6.26,1.62,62.11,47.63,48.94,23.76,26.13,84.91,Healthy
67.81,8.12,1.93,17.95,40.22,24.1,34.92,32.67,45.15,Moderate
51.86,6.48,1.4,59.44,44.48,55.18,25.18,23.76,75.49,Healthy
48.0,6.64,1.83,67.3,36.0,41.54,23.04,29.94,82.61,Healthy
62.66,6.71,1.57,48.9,38.45,51.45,28.57,24.76,66.07,Healthy
37.15,7.06,1.46,55.85,26.86,42.2,27.5,26.37,74.51,Healthy
68.29,5.77,2.21,6.9,26.75,23.7,33.71,38.25,48.07,Moderate
81.37,5.59,0.93,31.33,20.08,30.25,33.38,32.59,91.02,Moderate
